speciesname,lon,lat
Coris aygula,-162.016776,5.878941
Coris aygula,-159.978199,-0.373745
Coris aygula,-162.022945,5.879904
Coris aygula,-159.992582,-0.36261
Coris aygula,-162.155329,5.886258
Coris aygula,-162.09845,5.896167
Coris aygula,-162.130273,5.885253
Coris aygula,-162.016776,5.878941
Coris aygula,-162.114527,5.869417
Coris aygula,-162.353539,6.405876
Coris aygula,178.5330505,-18.75416565
Coris aygula,179.3777771,-18.07222176
Coris aygula,178.507782,-18.77499962
Coris aygula,-159.97868,-0.3703
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,178.371367,-18.1493
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,-176.4860585,0.19661573
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.9,-21.97
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,146.56,-13.9
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,162.35,11.55
Coris aygula,113.91,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,142.2166667,27.06666667
Coris aygula,139.5616667,34.06
Coris aygula,139.4833333,34.06666667
Coris aygula,129.2225,28.19333333
Coris aygula,129.1866667,28.18333333
Coris aygula,129.1866667,28.18333333
Coris aygula,166.650709,19.303906
Coris aygula,166.65571,19.279459
Coris aygula,166.657759,19.275592
Coris aygula,145.776382,16.7184
Coris aygula,166.650704,19.301537
Coris aygula,166.650704,19.301537
Coris aygula,166.657304,19.287882
Coris aygula,145.78907,16.706505
Coris aygula,144.956043,13.593142
Coris aygula,145.185843,14.17691
Coris aygula,166.653045,19.296869
Coris aygula,144.924638,13.602218
Coris aygula,145.185843,14.17691
Coris aygula,145.772661,18.168881
Coris aygula,145.822591,17.58384
Coris aygula,145.39173,19.680936
Coris aygula,145.39173,19.680936
Coris aygula,145.39173,19.680936
Coris aygula,145.798806,18.166786
Coris aygula,145.404906,19.675158
Coris aygula,145.822591,17.58384
Coris aygula,145.768536,18.09933
Coris aygula,145.768536,18.09933
Coris aygula,145.718122,18.044615
Coris aygula,145.736397,18.054585
Coris aygula,145.806402,18.158203
Coris aygula,145.851669,17.604118
Coris aygula,145.851669,17.604118
Coris aygula,145.224069,20.029787
Coris aygula,145.234002,20.012537
Coris aygula,145.23709,20.02594
Coris aygula,145.23709,20.02594
Coris aygula,145.208608,20.011337
Coris aygula,145.230254,20.010271
Coris aygula,145.228589,20.034825
Coris aygula,144.895043,20.534743
Coris aygula,144.902495,20.549204
Coris aygula,145.709313,18.058492
Coris aygula,145.23755,20.02361
Coris aygula,144.904317,20.541174
Coris aygula,145.225269,20.030584
Coris aygula,145.225269,20.030584
Coris aygula,145.217476,20.013214
Coris aygula,145.221099,20.008558
Coris aygula,145.221099,20.008558
Coris aygula,144.897901,20.551249
Coris aygula,145.639377,18.760246
Coris aygula,145.542536,14.83993
Coris aygula,145.845666,17.294472
Coris aygula,145.542536,14.83993
Coris aygula,145.699674,18.776928
Coris aygula,145.698605,18.786985
Coris aygula,145.235597,14.145781
Coris aygula,145.694676,15.150637
Coris aygula,145.234235,14.143108
Coris aygula,145.188784,14.113509
Coris aygula,124.18036,24.37663
Coris aygula,145.658314,15.081768
Coris aygula,145.83333,17.60056
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,144.23333,20.03333
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,166,10
Coris aygula,162.23,11.3425
Coris aygula,162.325,11.34
Coris aygula,166.8,11.35
Coris aygula,162.2,11.5
Coris aygula,162.3825,11.425
Coris aygula,162.35,11.55
Coris aygula,165.56,11.56
Coris aygula,165.4,11.6
Coris aygula,165.55,11.63
Coris aygula,165.55,11.63
Coris aygula,165.55,11.63
Coris aygula,120.6999969,21.97999954
Coris aygula,162.3374939,11.34444427
Coris aygula,-176.484072,0.200068
Coris aygula,-176.616737,0.820825
Coris aygula,113.92,-21.98
Coris aygula,130.654722,30.300556
Coris aygula,-176.472061,0.187271
Coris aygula,-176.486144,0.196545
Coris aygula,-176.466133,0.186192
Coris aygula,129.975278,28.289167
Coris aygula,129.975278,28.289167
Coris aygula,129.975278,28.289167
Coris aygula,113.92,-21.98
Coris aygula,-176.487325,0.193887
Coris aygula,-176.461758,0.18688
Coris aygula,130.866667,30.7
Coris aygula,128.410278,27.03
Coris aygula,113.92,-21.98
Coris aygula,-176.464666,0.201831
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,-176.479655,0.206295
Coris aygula,128.437778,27.019722
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.96
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.77,-23.1
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,128.390833,27.036389
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,130.866667,30.533333
Coris aygula,55,-20
Coris aygula,55,-20
Coris aygula,121.5100021,22.05999947
Coris aygula,179.3777771,-18.07222176
Coris aygula,121.9444427,20.42916679
Coris aygula,55,-20
Coris aygula,113.92,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,-160.014625,-0.377138
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,127.564444,26.262222
Coris aygula,-160.007448,-0.381499
Coris aygula,113.92,-21.99
Coris aygula,-159.985143,-0.364596
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,-160.012851,-0.374053
Coris aygula,113.93,-21.97
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.97
Coris aygula,113.92,-21.98
Coris aygula,128.441389,27.020833
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.99
Coris aygula,-159.999561,-0.38133
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,-162.166168,5.875153
Coris aygula,-162.127911,5.871459
Coris aygula,-159.981275,-0.379979
Coris aygula,-162.478038,6.391701
Coris aygula,-162.411931,6.451465
Coris aygula,-160.010672,-0.371858
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.97
Coris aygula,-162.150374,5.870417
Coris aygula,-162.155815,5.89374
Coris aygula,113.91,-21.99
Coris aygula,-162.029881,5.865515
Coris aygula,-162.357433,6.385823
Coris aygula,128.906111,27.759167
Coris aygula,129.192778,28.195278
Coris aygula,-162.155329,5.886258
Coris aygula,128.407222,27.050278
Coris aygula,130.9,30.65
Coris aygula,-162.384762,6.433376
Coris aygula,129.975556,28.288611
Coris aygula,129.416667,28.116667
Coris aygula,129.416667,28.116667
Coris aygula,113.92,-21.97
Coris aygula,113.93,-21.97
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,129.416667,28.116667
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.91,-21.99
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.99
Coris aygula,113.92,-21.96
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.97
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.92,-21.98
Coris aygula,113.91,-21.98
Coris aygula,130.95,30.7
Coris aygula,142.196944,27.121667
Coris aygula,123.006944,24.433333
Coris aygula,128.4158333,27.06083333
Coris aygula,130.186389,30.450278
Coris aygula,141.2838889,24.74388889
Coris aygula,129.9,30.816667
Coris aygula,129.9,30.816667
Coris aygula,128.4158333,27.0575
Coris aygula,128.4005556,27.05194444
Coris aygula,113.92,-21.97
Coris aygula,-178.7107833,-18.2547
Coris aygula,178.364867,-18.147417
Coris aygula,179.29285,-16.351367
Coris aygula,-178.669317,-18.22215
Coris aygula,179.627617,-16.188083
Coris aygula,178.729,-18.041083
Coris aygula,178.729,-18.041083
Coris aygula,179.247417,-16.293983
Coris aygula,178.72615,-17.954167
Coris aygula,179.28565,-16.291733
Coris aygula,178.72475,-17.955667
Coris aygula,178.369667,-18.154217
Coris aygula,178.369667,-18.154217
